Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
Phel_clc_contig_5026,40.2356809674739,-1.70962409996826,0.590762118105006,-2.89392980283204,0.00380453206145636,0.0230537254975986,Phel_clc_contig_5026,sp,Q91V16,LYRM5_MOUSE,67.95,78,25,0,4,237,9,86,6E-28,114
Phel_clc_contig_503,845.554849029871,1.76558810597853,0.595766119861655,2.96355909998461,0.00304103659541769,0.0194409493996363,,,,,,,,,,,,,,
Phel_clc_contig_5030,1064.1201221936,-1.06119293184783,0.260960319823011,-4.06649153621346,4.77262177543853E-05,0.000683324571504583,,,,,,,,,,,,,,
Phel_clc_contig_5032,11.9500620396073,-3.16789997430625,0.742478166548056,-4.26665741436481,1.98423503045112E-05,0.000330978730651801,,,,,,,,,,,,,,
Phel_clc_contig_5041,433.139532820969,1.02018725799215,0.377876984952864,2.6997866994186,0.00693839446933399,0.0367115766113438,,,,,,,,,,,,,,
Phel_clc_contig_5042,73.489966812768,1.9984939031241,0.591121850445629,3.38084931493819,0.000722621593520073,0.00633370425568082,Phel_clc_contig_5042,sp,Q91YE3,EGLN1_MOUSE,40.37,374,199,7,2691,1606,21,382,5E-78,266
Phel_clc_contig_5047,420.458727940472,3.68192418050237,0.390695290336413,9.42403011137402,4.34098788288551E-21,1.63896769814302E-18,,,,,,,,,,,,,,
Phel_clc_contig_5049,67.2519838332276,2.56793779476503,0.493292026955566,5.20571518378978,1.93250859934731E-07,6.1045871476362E-06,,,,,,,,,,,,,,
Phel_clc_contig_505,681.418105251397,3.02833130914009,0.415385347128679,7.29041438286933,3.09003124552728E-13,3.75329150061563E-11,Phel_clc_contig_505,sp,Q9YHT4,HEM0_DANRE,53.11,578,250,9,186,1886,5,572,0,606
Phel_clc_contig_5057,323.087641272109,2.6697254116082,0.35235243838955,7.5768608947631,3.54015998131906E-14,4.88652013880467E-12,,,,,,,,,,,,,,
Phel_clc_contig_5075,67.5555158568253,-1.43936072432693,0.498257675856658,-2.88878785831493,0.00386729880736541,0.0233289441352991,,,,,,,,,,,,,,
Phel_clc_contig_5082,181.166675049941,-1.28767347048003,0.343374063597874,-3.7500603772684,0.000176791997693055,0.00200994138923137,,,,,,,,,,,,,,
Phel_clc_contig_5083,337.687558666757,1.10065994248723,0.389416286314342,2.82643531143626,0.00470692500107198,0.0271865213987525,Phel_clc_contig_5083,sp,A8E7G4,FA45A_DANRE,50.73,343,165,3,29,1057,11,349,1E-124,383
Phel_clc_contig_5085,91.2286754853766,4.58373930273267,0.561023851118148,8.17031092991332,3.07595655312254E-16,6.22699290598258E-14,,,,,,,,,,,,,,
Phel_clc_contig_5087,305.947678172625,-1.92522449106145,0.435258801168829,-4.42317188277759,9.7262300378273E-06,0.000181662433454538,,,,,,,,,,,,,,
Phel_clc_contig_5089,638.876687475421,-0.833121447504752,0.282649285711175,-2.94754485371697,0.00320308280751987,0.0201552272784681,,,,,,,,,,,,,,
Phel_clc_contig_5090,1022.89808285046,-2.49538492429434,0.43606658151772,-5.72248603781836,1.04976474095635E-08,4.63941802300122E-07,,,,,,,,,,,,,,
Phel_clc_contig_5091,67.3093341225221,1.96557200388497,0.659377997897459,2.98094872766841,0.00287356899723936,0.0186040864893485,,,,,,,,,,,,,,
Phel_clc_contig_5110,616.699915490908,-2.72049781066219,0.423652782877116,-6.42152706323965,1.34914021490118E-10,9.58500483997904E-09,,,,,,,,,,,,,,
Phel_clc_contig_5113,197.291078944053,2.74354506276967,0.553731230040682,4.95465112662709,7.24601801476919E-07,1.94886830234371E-05,,,,,,,,,,,,,,
Phel_clc_contig_5115,45.5679217090958,3.58680587807256,0.766672255133903,4.67840834731408,2.89110346362618E-06,6.40362410702236E-05,,,,,,,,,,,,,,
Phel_clc_contig_5116,13.2660578123581,-2.77243935670335,0.747734745317532,-3.70778457743864,0.000209080398292429,0.00230600858737643,,,,,,,,,,,,,,
Phel_clc_contig_512,4597.14481927742,-1.41343315535861,0.315879420046503,-4.47459715846803,7.65555098325199E-06,0.000148597425783362,Phel_clc_contig_512,sp,Q9VZI3,UN112_DROME,49.72,718,294,13,417,2414,5,707,0,670
Phel_clc_contig_5125,386.516477237893,-0.963328888826864,0.337586252369455,-2.85357855086053,0.00432298390969042,0.0254499118410699,,,,,,,,,,,,,,
Phel_clc_contig_5128,166.808441852913,-1.93637432015429,0.418549003777733,-4.62639811032158,3.72079780302314E-06,7.93334770526803E-05,,,,,,,,,,,,,,
Phel_clc_contig_513,544.476647472212,1.49515741670805,0.440679105185635,3.39284844485246,0.000691698965545174,0.00611677615045514,,,,,,,,,,,,,,
Phel_clc_contig_5132,37.1806542477183,1.66899561952958,0.508046225340028,3.28512551867215,0.00101936948831625,0.00826158818619463,Phel_clc_contig_5132,sp,Q9IB84,PSB1A_CARAU,71.14,149,43,0,3,449,36,184,3E-75,234
Phel_clc_contig_5133,51.9012818829352,1.2325127152367,0.377263944784545,3.26697722450151,0.00108702425139286,0.00870497897957186,,,,,,,,,,,,,,
Phel_clc_contig_5140,11.5251452881518,2.18819036282072,0.690500294218139,3.1689926581399,0.00152968259138277,0.0113936046930985,,,,,,,,,,,,,,
Phel_clc_contig_5143,758.23698237475,-1.12929007415873,0.304987057971571,-3.70274752531958,0.000213277105170532,0.00234679606022537,Phel_clc_contig_5143,sp,Q2KI54,ARMC8_BOVIN,57.66,581,235,3,9601,7886,93,671,0,682
Phel_clc_contig_5145,138.987309818715,5.50608344157012,0.723853517637291,7.6066266273629,2.81342571372346E-14,3.95286312778146E-12,,,,,,,,,,,,,,
Phel_clc_contig_5146,522.576849568438,0.905865749911768,0.343443013267635,2.6376013338954,0.00834946754445049,0.0423728598854123,Phel_clc_contig_5146,sp,Q92544,TM9S4_HUMAN,61,641,228,8,4784,2907,9,642,0,780
Phel_clc_contig_5150,62.7119714322105,-1.83041713070444,0.432750050298771,-4.22973291266106,2.33968928117223E-05,0.000382041024255243,,,,,,,,,,,,,,
Phel_clc_contig_5155,90.3965644347122,1.16690170367973,0.363733449223791,3.2081231631842,0.0013360426957986,0.0102542502379944,,,,,,,,,,,,,,
Phel_clc_contig_5166,205.199546274852,1.82394338925655,0.483465454014233,3.77264471352042,0.000161526222358606,0.00187026702850276,Phel_clc_contig_5166,sp,Q5I085,PP1B_XENTR,95.08,183,9,0,1696,1148,137,319,3E-124,375
Phel_clc_contig_5167,136.408063447491,1.74692780235028,0.576903052604089,3.02811329297844,0.00246085810545779,0.0164643125627057,Phel_clc_contig_5167,sp,Q9GL24,CATL1_CANFA,58.13,320,125,7,230,1180,20,333,1E-125,375
Phel_clc_contig_5173,85.9725218661598,-2.07829945668353,0.493138743410193,-4.21443150524233,2.50408130659502E-05,0.000403978909676645,Phel_clc_contig_5173,sp,Q7LL04,YQK1_SCHPO,29.74,306,189,11,2142,1264,10,302,2E-23,106
Phel_clc_contig_5174,396.527916838561,1.24609952702345,0.411542810857284,3.02787339287425,0.00246281245891964,0.016471534694167,Phel_clc_contig_5174,sp,Q7SXS8,CD027_DANRE,58.02,162,68,0,50,535,184,345,2E-52,194
Phel_clc_contig_5178,122.83622142652,2.14461979320551,0.656344481521556,3.26752163472723,0.00108493573823883,0.00869565140222323,,,,,,,,,,,,,,
Phel_clc_contig_518,872.464466723683,3.8526368271578,0.405924407831976,9.49102037922421,2.28783667008083E-21,9.36371760600258E-19,,,,,,,,,,,,,,
Phel_clc_contig_5183,389.631970525533,1.32654565080264,0.407666604471137,3.25399636922323,0.00113793734166623,0.00899032577908101,,,,,,,,,,,,,,
Phel_clc_contig_519,217.455720224298,3.72981346512476,0.359403905405662,10.3777766713884,3.12979046263311E-25,1.7855928799998E-22,,,,,,,,,,,,,,
Phel_clc_contig_5193,62.3799148214637,1.84119417911087,0.573985646365082,3.20773557800743,0.00133784441067019,0.0102629704296769,,,,,,,,,,,,,,
Phel_clc_contig_5198,55.8985464889139,1.3042106978048,0.435441657902139,2.99514452541862,0.0027431483253339,0.0179013010471616,,,,,,,,,,,,,,
Phel_clc_contig_52,7025.16978705512,1.27298803130538,0.45507600911402,2.79730859419229,0.00515302894115747,0.0291427082833198,,,,,,,,,,,,,,
Phel_clc_contig_522,818.173705122416,1.0649273271758,0.271264150728492,3.92579455971567,8.64439127289504E-05,0.00112008227456844,Phel_clc_contig_522,sp,Q8AWF2,NACA_ORENI,67.57,111,24,2,158,475,112,215,1E-28,120
Phel_clc_contig_5220,76.8851922515425,1.05549692882102,0.397722723042983,2.65385120755836,0.00795789087866775,0.0409241222542141,,,,,,,,,,,,,,
Phel_clc_contig_5221,133.0247754772,-2.49327882935254,0.398884867994238,-6.25062274708439,4.08819284345213E-10,2.57419420279844E-08,,,,,,,,,,,,,,
Phel_clc_contig_5223,26.8366142716332,-1.6654788273134,0.546328961759605,-3.04849082492215,0.00229993935964838,0.0156321149184477,,,,,,,,,,,,,,
Phel_clc_contig_5227,56.3135415886518,1.51317366338385,0.461523454235075,3.27864954532326,0.00104305081973925,0.00841007185577337,,,,,,,,,,,,,,
Phel_clc_contig_5232,33.3674569436056,-2.28302473355863,0.684774487013178,-3.33398042254265,0.000856126833426392,0.00720854199146631,Phel_clc_contig_5232,sp,P42125,ECI1_MOUSE,42.04,245,141,1,441,1172,44,288,2E-68,231
Phel_clc_contig_5238,1442.63543581539,-1.13777060301003,0.28736935662338,-3.95926210219126,7.51816922158725E-05,0.0010028529585288,,,,,,,,,,,,,,
Phel_clc_contig_5239,129.356249512034,1.9710288445455,0.554821714258199,3.55254452717443,0.000381524441754198,0.00374310328187946,Phel_clc_contig_5239,sp,P54725,RD23A_HUMAN,42.23,251,94,5,79,804,153,361,3E-39,151
Phel_clc_contig_525,554.095229703715,-1.1168015892271,0.275913304634635,-4.04765399300324,5.17335455856621E-05,0.000732321400557339,,,,,,,,,,,,,,
Phel_clc_contig_5250,268.101302271645,2.49435143727386,0.490696713994367,5.08328539021457,3.70961674893611E-07,1.08448687161833E-05,,,,,,,,,,,,,,
Phel_clc_contig_5256,16.7945291541806,2.07971521615356,0.7535309080618,2.75996006786624,0.00578084270698761,0.0319447976649415,,,,,,,,,,,,,,
Phel_clc_contig_5259,838.198793536795,-1.40373467767287,0.313351600842925,-4.47974311890152,7.4732924815011E-06,0.000145802774662405,,,,,,,,,,,,,,
Phel_clc_contig_5261,194.596272183693,3.78423578389316,0.596247222699819,6.34675624442838,2.19902133633175E-10,1.47334429534227E-08,,,,,,,,,,,,,,
Phel_clc_contig_5265,989.844630433775,-1.28455410406044,0.405305155116763,-3.16935051983334,0.00152780022255964,0.0113871317458948,,,,,,,,,,,,,,
Phel_clc_contig_5266,468.392508285871,1.54209610043085,0.365293731209228,4.22152358138221,2.42656563358175E-05,0.000393713623496187,,,,,,,,,,,,,,
Phel_clc_contig_5268,199.209039773339,-1.49223415383807,0.556002626003885,-2.6838617014511,0.00727772044834204,0.0381239963497317,,,,,,,,,,,,,,
Phel_clc_contig_5271,24.5920731215576,2.37023427453696,0.817026827380324,2.90104828275561,0.00371916567919832,0.0226384520666882,,,,,,,,,,,,,,
Phel_clc_contig_5274,267.914438113467,3.34397921072586,0.513741758063749,6.50906639033791,7.56192990261432E-11,5.71760860548272E-09,,,,,,,,,,,,,,
Phel_clc_contig_528,258.231831570733,2.09974579790382,0.48084767352734,4.36675877518711,1.26103864703341E-05,0.000225038621873915,,,,,,,,,,,,,,
Phel_clc_contig_5283,437.632633537303,-1.42390814742491,0.340886020865836,-4.17707990432767,2.95275320848413E-05,0.000461723294486135,,,,,,,,,,,,,,
Phel_clc_contig_5284,357.039327354055,-1.33748498109462,0.363270333749417,-3.68178972196836,0.000231602400511254,0.0025016514024242,,,,,,,,,,,,,,
Phel_clc_contig_5294,1023.13468716898,-1.28858262166848,0.305148659866198,-4.2228028208726,2.41282894895139E-05,0.00039228264785758,Phel_clc_contig_5294,sp,P30622,CLIP1_HUMAN,43.95,223,113,4,2038,2703,1227,1438,1E-47,192
Phel_clc_contig_53,259.232353695552,1.90670360504773,0.424687671454315,4.48966083361533,7.13366677452174E-06,0.000140486971091967,,,,,,,,,,,,,,
Phel_clc_contig_5301,101.663864576802,1.27039771275943,0.445705360625569,2.85030835387836,0.00436768628322995,0.0256489175465909,Phel_clc_contig_5301,sp,O95155,UBE4B_HUMAN,58.33,228,93,1,3475,2798,1070,1297,5E-73,270
Phel_clc_contig_5303,125.086638991525,2.96003298519796,0.465892603861789,6.35346635825984,2.10516244522838E-10,1.42567961713362E-08,,,,,,,,,,,,,,
Phel_clc_contig_531,1973.81059643881,1.94146970049402,0.623686785719256,3.11289215187565,0.0018526370420898,0.0132069661459389,,,,,,,,,,,,,,
Phel_clc_contig_5313,129.67578616796,1.79220274287343,0.559144601352941,3.20525806479559,0.00134941435451003,0.010327408151366,,,,,,,,,,,,,,
Phel_clc_contig_5315,670.03128852517,-1.60367797696887,0.455586962627541,-3.52002605105259,0.000431504414364025,0.00415546476175524,,,,,,,,,,,,,,
Phel_clc_contig_5323,38.9464128196874,-1.41082114048332,0.454699118965466,-3.10275758548471,0.00191726617411099,0.0135349129461236,,,,,,,,,,,,,,
Phel_clc_contig_5324,918.037613717971,-0.945847664774526,0.32147239760834,-2.94223601096503,0.00325851480400664,0.020435728919065,Phel_clc_contig_5324,sp,Q4R4Q6,YPEL5_MACFA,80.99,121,22,1,3812,3450,1,120,6E-61,210
Phel_clc_contig_5326,630.669427848035,1.0113494434044,0.330505151576873,3.06001113319763,0.00221328763891184,0.0151525695919248,,,,,,,,,,,,,,
Phel_clc_contig_5327,113.146913714902,-1.65409902620138,0.384440862056188,-4.30260981456135,1.68797961369593E-05,0.000290755646725098,,,,,,,,,,,,,,
Phel_clc_contig_5338,1526.48545173926,-2.9548207975745,0.343894294010125,-8.59223560565244,8.52932668348302E-18,2.11291622986756E-15,Phel_clc_contig_5338,sp,Q9UM22,EPDR1_HUMAN,44.89,176,93,2,1052,528,41,213,8E-47,168
Phel_clc_contig_5339,59.0083605077014,-1.30892185088504,0.427229607413974,-3.0637433084471,0.00218586376430959,0.0149975426715221,,,,,,,,,,,,,,
Phel_clc_contig_534,2482.92917546501,4.77262300520963,0.602665637608868,7.91918886257635,2.39064990459737E-15,3.94813734682936E-13,,,,,,,,,,,,,,
Phel_clc_contig_5341,137.842577545271,2.24054045649512,0.624957582987121,3.58510804171056,0.000336938689789503,0.00338864567984347,Phel_clc_contig_5341,sp,P21580,TNAP3_HUMAN,29.82,560,290,17,3554,2142,60,605,2E-56,214
Phel_clc_contig_5345,1280.5689286211,-2.39278381933435,0.377925581316579,-6.33136241002425,2.43005811701331E-10,1.60528786557929E-08,,,,,,,,,,,,,,
Phel_clc_contig_5347,51.9368807616306,2.06971100796531,0.645394350954424,3.20689359134392,0.00134176616730363,0.0102772301187247,,,,,,,,,,,,,,
Phel_clc_contig_535,8086.95404864528,-1.33868894851462,0.432198282382166,-3.09739534626586,0.00195229316202602,0.0137097438871555,,,,,,,,,,,,,,
Phel_clc_contig_5352,24.849770667876,-2.21154955423909,0.600969874436547,-3.67996741319617,0.000233263760274158,0.00251382759855843,,,,,,,,,,,,,,
Phel_clc_contig_5353,226.889516673775,3.43828720361465,0.685397305255336,5.01648777614285,5.26246229381968E-07,1.48096229604997E-05,,,,,,,,,,,,,,
Phel_clc_contig_5354,61.765990057826,-1.80201962483704,0.490162443953491,-3.67637228650676,0.000236574207131401,0.00253670673740968,,,,,,,,,,,,,,
Phel_clc_contig_5361,443.430793685321,1.23100789345898,0.382588298340765,3.21757852709478,0.00129277632977661,0.00997913077519646,,,,,,,,,,,,,,
Phel_clc_contig_5362,586.924261463917,-1.61513129383221,0.412525510326141,-3.91522767296328,9.03189384344706E-05,0.00115956353400215,,,,,,,,,,,,,,
Phel_clc_contig_5367,167.41620903803,2.76036148603558,0.558206111832328,4.94505779769163,7.61212762535383E-07,2.04150323080536E-05,,,,,,,,,,,,,,
Phel_clc_contig_5369,134.357590444706,-2.10787184234424,0.591880485198966,-3.56131329728781,0.000369004456710025,0.00364111473085935,,,,,,,,,,,,,,
Phel_clc_contig_538,116.360648584681,1.26766918734279,0.469340116863895,2.70096065048367,0.00691395180035318,0.0366054472849408,,,,,,,,,,,,,,
Phel_clc_contig_5380,38.194302908339,-1.35128601676314,0.507040040349872,-2.66504794341432,0.00769773475684111,0.0399133165152981,,,,,,,,,,,,,,
Phel_clc_contig_5382,79.8220568460354,1.50009484947498,0.470249959343241,3.18999463938292,0.00142275432772408,0.0107618303447413,Phel_clc_contig_5382,sp,A4IF63,TRIM2_BOVIN,29.21,202,132,4,178,756,12,211,2E-21,103
Phel_clc_contig_5388,160.423298762328,1.57213445940291,0.43842623391316,3.58585854995691,0.000335971040602895,0.00338252769060465,Phel_clc_contig_5388,sp,Q91YR1,TWF1_MOUSE,48.1,343,175,2,104,1132,1,340,2E-110,345
Phel_clc_contig_539,41.6100454337012,2.10204516590036,0.693504803256172,3.03104629705628,0.00243707876463881,0.0163226189618836,,,,,,,,,,,,,,
Phel_clc_contig_5392,7.251781259078,3.7654259097543,0.77439181047433,4.86242992090516,1.15953436567925E-06,2.9782474082733E-05,,,,,,,,,,,,,,
Phel_clc_contig_5394,542.413211278341,1.046721401815,0.407290709048738,2.56996140240888,0.0101709846442978,0.0492513189038567,Phel_clc_contig_5394,sp,P23004,QCR2_BOVIN,41.08,443,256,4,99,1415,12,453,2E-110,350
Phel_clc_contig_5396,328.400783899375,-0.751443092166096,0.285617436644413,-2.6309426377971,0.00851484064481155,0.0430243974288425,,,,,,,,,,,,,,
Phel_clc_contig_540,569.724361608281,2.81361295218163,0.532063131185228,5.28811862215298,1.23580830360864E-07,4.12527711560991E-06,,,,,,,,,,,,,,
Phel_clc_contig_5403,233.227777192298,1.31910541849511,0.407078935251811,3.24041679454412,0.00119355099686362,0.00936681309626985,,,,,,,,,,,,,,
Phel_clc_contig_5404,243.571020600557,3.71049674571083,0.397332843392115,9.33851003615391,9.76992392005345E-21,3.47053504986502E-18,,,,,,,,,,,,,,
Phel_clc_contig_5405,252.570843417095,-1.78017486198385,0.342324830545654,-5.200250473056,1.99020142177997E-07,6.26580638258385E-06,,,,,,,,,,,,,,
Phel_clc_contig_5408,89.0422547995299,5.56498543732985,0.734526631029187,7.57628818649153,3.55581483516354E-14,4.88652013880467E-12,Phel_clc_contig_5408,sp,Q91175,ADA1A_ORYLA,29.58,311,186,12,892,11,38,332,4E-22,104
Phel_clc_contig_541,4603.92152649199,0.966113898108839,0.352460468890366,2.74105604282491,0.00612420607337868,0.0333618249180486,Phel_clc_contig_541,sp,Q99M80,PTPRT_MOUSE,35.12,800,455,16,5070,2818,667,1451,2E-132,456
Phel_clc_contig_5411,357.791843182392,-1.14633852162868,0.42412215944883,-2.70284986551614,0.00687477909282693,0.0364390388459044,,,,,,,,,,,,,,
Phel_clc_contig_5414,488.913203439542,-1.56898287856284,0.497460907420452,-3.15398226304593,0.0016105887424858,0.0118262692101327,,,,,,,,,,,,,,
Phel_clc_contig_5423,2769.73468895635,-3.05297583211142,0.621142755314429,-4.91509529168697,8.87392859095682E-07,2.33011790211916E-05,,,,,,,,,,,,,,
Phel_clc_contig_5425,1326.60349231529,-3.06348521657609,0.447542051807309,-6.84513377950701,7.64044368065206E-12,7.15654891421076E-10,Phel_clc_contig_5425,sp,P42577,FRIS_LYMST,57.23,166,71,0,213,710,7,172,1E-66,211
Phel_clc_contig_5428,92.4221893125978,1.37559728228114,0.494615291687259,2.78114588327552,0.00541673899519262,0.0302434593898254,,,,,,,,,,,,,,
Phel_clc_contig_5431,138.62829295223,3.00944609355273,0.522810277285175,5.75628717396308,8.59840648905886E-09,3.86353696824609E-07,,,,,,,,,,,,,,
Phel_clc_contig_5432,438.08894825059,-1.21146140986851,0.346031198568182,-3.50101787029994,0.000463484763559863,0.00440485999169185,,,,,,,,,,,,,,
Phel_clc_contig_5433,172.725917727988,-1.94476540976316,0.51838604480072,-3.75157747641678,0.000175725431924105,0.00200265297023918,,,,,,,,,,,,,,
Phel_clc_contig_5436,326.386311403091,4.42271340463664,0.510796938880183,8.65845714411,4.78192355527729E-18,1.21661182128656E-15,,,,,,,,,,,,,,
Phel_clc_contig_5442,165.73966494977,1.86600388616475,0.46182949310412,4.04046063325812,5.33463194559453E-05,0.000751759847602606,Phel_clc_contig_5442,sp,Q9BT23,LIMD2_HUMAN,46.3,108,55,1,831,1154,2,106,2E-25,109
Phel_clc_contig_5443,117.06558783295,1.39458767408317,0.409586566677701,3.40486673035973,0.000661963505831302,0.00589814809478747,,,,,,,,,,,,,,
Phel_clc_contig_5446,311.6168309003,2.95295187817928,0.546985624895742,5.39859137750125,6.71661563101153E-08,2.44119155376552E-06,,,,,,,,,,,,,,
Phel_clc_contig_5459,11.340888655625,1.82534027176292,0.676235601813529,2.69926674500385,0.00694924514769745,0.0367200220027224,Phel_clc_contig_5459,sp,Q5R481,SEPT7_PONAB,81.25,128,24,0,348,731,38,165,4E-71,230
Phel_clc_contig_5461,38.8230199729811,-1.55657937631369,0.567208831856519,-2.74427915943919,0.00606439428638603,0.0331132109135121,,,,,,,,,,,,,,
Phel_clc_contig_5472,591.938973619619,1.36392709052047,0.531892551573505,2.56429063818538,0.0103386931365053,0.0497944680688116,Phel_clc_contig_5472,sp,P41971,ELK3_MOUSE,77.66,94,21,0,3196,2915,1,94,2E-40,159
Phel_clc_contig_5475,82.9551917355018,-1.94330818672096,0.471358975800704,-4.12277751456804,3.74331213966451E-05,0.000559740971727366,,,,,,,,,,,,,,
Phel_clc_contig_5476,236.762958981765,1.73177419787339,0.446069900921739,3.88229332285126,0.000103475953301971,0.00129559704471428,,,,,,,,,,,,,,
Phel_clc_contig_5482,22.3700428643135,-2.02308560407075,0.614559691022136,-3.29192694155706,0.00099503456971831,0.00811924114157497,,,,,,,,,,,,,,
Phel_clc_contig_5485,153.479369808422,5.68682005832044,0.630118339368722,9.02500324624375,1.79690043481736E-19,5.3698800771915E-17,,,,,,,,,,,,,,
Phel_clc_contig_5488,210.696578159877,2.72852804902046,0.590763480951846,4.61864711851217,3.86250080617527E-06,8.20759623903631E-05,,,,,,,,,,,,,,
Phel_clc_contig_5495,124.710721467161,-1.31880464961852,0.437276717162684,-3.01594985019034,0.00256175625729656,0.0169715292273548,Phel_clc_contig_5495,sp,Q8SQC1,SCRB1_PIG,34.94,435,269,6,2492,1197,46,469,7E-80,275
Phel_clc_contig_5497,205.809250335283,1.46396906415607,0.356583143311123,4.10554758859909,4.03358230890289E-05,0.000593283235388396,,,,,,,,,,,,,,
Phel_clc_contig_5506,92.3606892710596,2.59965013406444,0.657990914058094,3.95089062557316,7.78609034835117E-05,0.00102653167358829,,,,,,,,,,,,,,
Phel_clc_contig_551,127.011272784416,1.43647685460918,0.369742497618181,3.88507370362542,0.000102298848890144,0.00128484351437942,,,,,,,,,,,,,,
Phel_clc_contig_5511,27.7580194865067,1.96405463328169,0.626308073159968,3.13592418403976,0.0017131348480549,0.0124625926523685,,,,,,,,,,,,,,
Phel_clc_contig_5513,36.2490021495985,-1.65584704049355,0.572336308472936,-2.8931364583728,0.00381415547802123,0.0230823224637434,,,,,,,,,,,,,,
Phel_clc_contig_5519,86.2266962521885,1.749996300646,0.475899968148973,3.67723559102697,0.00023577526524978,0.00253146537433786,Phel_clc_contig_5519,sp,O55029,COPB2_MOUSE,81.83,732,133,0,2198,3,1,732,0,1323
Phel_clc_contig_5520,88.1452686777338,1.08995601828333,0.366002211431458,2.97800391429452,0.00290132279379326,0.0187258156457819,,,,,,,,,,,,,,
Phel_clc_contig_5521,94.95605636109,2.11156294999369,0.622968726817817,3.38951677523164,0.000700159248348021,0.00617998038848954,Phel_clc_contig_5521,sp,Q58A42,DD3_DICDI,32.81,381,183,14,2296,1223,285,615,1E-38,155
Phel_clc_contig_5527,108.218629938623,-2.77439026032048,0.724761332223157,-3.82800535427327,0.000129185946873583,0.00156009225259073,Phel_clc_contig_5527,sp,Q80W94,MOGT2_MOUSE,51.61,93,40,1,1,264,241,333,1E-22,103
Phel_clc_contig_5539,981.646691589721,1.30635573132857,0.427279341003862,3.05738098233204,0.00223280289953826,0.0152695169595375,Phel_clc_contig_5539,sp,O73817,PSB3_ONCMY,79.51,205,42,0,1468,854,1,205,2E-116,350
Phel_clc_contig_5542,91.1393666929173,4.68572746165395,0.675410724866609,6.93759706374127,3.98825298438726E-12,3.91077286130516E-10,Phel_clc_contig_5542,sp,A7Y2W8,SC6A9_XENLA,52.29,306,141,3,1957,1043,284,585,6E-92,304
Phel_clc_contig_5543,50.2603320983566,2.18439537636335,0.600030320394244,3.64047499287721,0.000272135539034906,0.00285113844931006,,,,,,,,,,,,,,
Phel_clc_contig_5549,67.938486903766,3.24873908926493,0.587072171781007,5.53379847559321,3.13369004679971E-08,1.25875067106056E-06,,,,,,,,,,,,,,
Phel_clc_contig_556,46.1157043404126,2.20865238332676,0.654025733121202,3.37701144079825,0.000732780021199575,0.00639594318920927,,,,,,,,,,,,,,
Phel_clc_contig_5567,212.064560684838,1.43456492376403,0.445121462524483,3.22286172324285,0.00126916805582307,0.00983722807203825,Phel_clc_contig_5567,sp,E1BPN0,NOL9_BOVIN,30.24,572,356,12,1026,2666,113,666,1E-57,218
Phel_clc_contig_5571,241.175094655179,2.77963253397874,0.43652989591389,6.36756510836327,1.92052534261095E-10,1.31962520530424E-08,,,,,,,,,,,,,,
Phel_clc_contig_5576,335.995827760044,-1.76636942569547,0.440337661515156,-4.0113975707133,6.03603643739699E-05,0.000833141187733673,,,,,,,,,,,,,,
Phel_clc_contig_5578,18.1499887697294,-1.89771350488033,0.662908263953201,-2.86270907766855,0.00420036034774891,0.0248993023510922,,,,,,,,,,,,,,
Phel_clc_contig_5586,496.058615288605,-0.966674476008274,0.304809340714256,-3.17140699738098,0.00151702435255471,0.0113211997142846,,,,,,,,,,,,,,
Phel_clc_contig_5588,24.5262514747425,1.77369712261438,0.626257005365331,2.83221921258937,0.00462261456047055,0.0268362517206226,,,,,,,,,,,,,,
Phel_clc_contig_5595,60.4781405987016,2.30535201437761,0.679615292564406,3.39214264246289,0.000693483274420344,0.00612967587207128,,,,,,,,,,,,,,
Phel_clc_contig_5596,176.216073397609,1.35447153030348,0.428530000478468,3.1607391052929,0.00157369383989098,0.0116416243314843,,,,,,,,,,,,,,
Phel_clc_contig_5597,542.589324626288,-0.954638656491038,0.371923574280119,-2.56676027686279,0.0102653552925878,0.0495680543969094,,,,,,,,,,,,,,
Phel_clc_contig_5599,48.881767915093,1.76626143792181,0.489211126852989,3.6104277702837,0.000305692424238783,0.00313467934158146,,,,,,,,,,,,,,
Phel_clc_contig_5602,128.794229383681,2.13518380132517,0.601029764855484,3.55254252980062,0.000381527338286858,0.00374310328187946,Phel_clc_contig_5602,sp,Q5MJS3,DMP4_MOUSE,60.52,347,134,3,1459,425,221,566,2E-138,430
Phel_clc_contig_5603,70.7882825170382,-1.66968461840694,0.605562583931816,-2.7572453495491,0.00582905961273483,0.0321572302409642,,,,,,,,,,,,,,
Phel_clc_contig_5604,127.929432658107,1.51532276667459,0.350276988221267,4.32606998926625,1.51793210075756E-05,0.00026436732341316,Phel_clc_contig_5604,sp,Q9VZ23,RAN_DROME,83.24,179,30,0,3,539,38,216,3E-108,323
Phel_clc_contig_5609,208.706114950519,-1.80608277476547,0.335318959833156,-5.38616359678592,7.19774535972791E-08,2.59601440397696E-06,Phel_clc_contig_5609,sp,Q5R5U1,RAB10_PONAB,48.35,182,94,0,987,1532,7,188,7E-53,188
Phel_clc_contig_561,2958.52045940088,-1.1676094103526,0.359364792838385,-3.24909238083794,0.00115773872770583,0.00912379532294585,,,,,,,,,,,,,,
